Report ID,Drugs,Categories,Non-Substance,Context,Dose Method,Intensity,Gender,Title,Author,Date,Views
2316,Salvia divinorum[method]smoked[amount]0.5 g[form]leaves,,,,,Strong,,Being Other Persons in Other Realities,Schizo,Sep 25 2001,9087
2317,Alcohol[method]oral[amount]3 shots[form]liquid,,,,,Medium,,This is Alcohol?,Dragonfli,Jul 16 2000,13659
2321,Absinthe[method]oral[form]liquid,,,,,Light,,Sebor Absinth,Gryphon,Jul 15 2000,9386
2325,LSD[method]oral,,,,,,,Apocalypse Now: The Day I Dosed My Manager,Captain Trips,Oct 11 2001,624
2326,"Calea zacatechichi[method]oral[amount]0.5 oz[form]tea,Cannabis[method]smoked[amount]1 bowl[form]plant material",,,,,Medium,,Dream Tripping,Anonymous,Sep 8 2000,45770
2327,DMT[method]smoked[amount]40 mg[form]powder / crystals,,,,,Strong,,Chopping Up Earth,Shaman,Sep 10 2000,7210
2338,"MDMA[method]oral[amount]0.5 tablets[form]pill / tablet,Stimulants",,,,,Medium,,One Bad Experience with a Blue Russian,Carley,Oct 7 2000,4605
2343,"Brugmansia[method]oral[amount]1 flower[form]tea,Datura",,,,,Strong,,Homegrown,K.T.,Oct 10 2000,35793
2346,Yohimbe[method]insufflated[amount]800 mg[form]powder / crystals,,,,,Light,,Yohimbe Can Be Fun!,BastardAss,Oct 6 2000,10953
2347,2C-T-2[method]oral[amount]7.5 mg[form]powder / crystals,,,,,Medium,,Anomalous Results,Murple,Jul 13 2000,29801
2348,2C-T-2[method]oral[amount]8.0 mg[form]pill / tablet,,,,,Medium,,Becoming Home,Murple,Jul 13 2000,10281
2349,2C-T-2[method]oral[amount]8.0 mg[form]pill / tablet,,,,,Medium,,Everything Is OK,Murple,Jul 13 2000,10193
2350,"Opiates,Opium[method]oral[amount]3.0 g[form]dried,Poppies - Opium[method]oral[amount]3.0 g[form]dried",,,,,Medium,,First Pod Experience,Murple,Jul 15 2000,208190
2351,"Harmala Alkaloids,Mushrooms[method]oral[amount]1.0 g,Syrian Rue[method]oral[amount]2.0 g[form]seeds",,,,,Medium,,Two Takes On First ShroomHuasca Trip,Murple,Jul 15 2000,12949
2353,"Harmala Alkaloids,LSD[method]oral[amount]1 hit[form]pill / tablet,Syrian Rue",,,,,Medium,,LSD Huasca Experiment,Murple,Jul 15 2000,12448
2354,"MDMA[method]oral[amount]1 capsl[form]powder / crystals,Stimulants",,,,,Medium,,MDMA Snowstorm,Murple,Oct 8 2000,6369
2355,LSD[method]oral[amount]2 hits[form]blotter / tab,,,,,Strong,,Zlerty-zot meep awwww znew,Murple,Nov 20 2000,6830
2356,Cacti[method]oral[amount]40 g[form]tea,,,,,Strong,,First San Pedro Encounter,Murple,Oct 8 2000,27195
2357,"MDMA,Stimulants",,,,,Medium,,Surprise!,Murple,Sep 10 2000,9610
2359,Cocaine[method]insufflated[amount]6 lines[form]powder / crystals,,,,,Medium,,Riding that train,Murple,Nov 20 2000,208227
2360,"5-MeO-DMT[method]smoked[form]powder / crystals,Harmala Alkaloids[method]oral[amount]100 mg[form]extract",,,,,Strong,,Baseball Bat to the Skull,Murple,Oct 8 2000,15871
2361,5-MeO-DMT[method]smoked[form]powder / crystals,,,,,Medium,,Finding Purpose,Murple,Sep 8 2000,8944
2362,"5-MeO-DMT[method]oral[amount]25 mg,Harmala Alkaloids[method]oral[amount]80 mg[form]powder / crystals",,,,,Medium,,A Bad Combination,Murple,Jul 13 2000,13596
2363,Amanitas[method]smoked[amount]2 hits[form]dried,,,,,Medium,,Mellow and Tranquil,Murple,Sep 8 2000,15758
2364,5-MeO-DMT[method]smoked[form]powder / crystals,,,,,Light,,Gnostic Myths and Furry Buddhas,Murple,Sep 16 2000,7075
2365,"5-MeO-DMT[method]smoked[amount]1 hit[form]powder / crystals,MDMA[method]oral[amount]0.5 tablets[form]pill / tablet,Nitrous Oxide[method]inhaled[amount]2 hits[form]gas,Stimulants",,,,,Medium,,Om,Murple,Feb 24 2001,26632
2366,"MDMA[method]oral[amount]0.33 tablets[form]pill / tablet,Stimulants",,,,,Light,,Spinning Wheels,Murple,Feb 15 2001,34460
2367,"Ayahuasca[method]oral[form]tea,LSD[method]oral[amount]0.33 hits[form]blotter / tab,MDMA[method]oral[amount]0.2 tablets[form]pill / tablet,Stimulants",,,,,Light,,Mind Painting,Murple,Oct 8 2000,20313
2368,"Cocaine[method]oral[amount]50 mg[form]powder / crystals,Harmala Alkaloids,Mimosa spp.,Syrian Rue[method]oral[amount]3 Tbsp[form]seeds,Voacanga africana[method]oral[amount]5 tsp[form]extract",,,,,Medium,,Ayahuasca Rules!,Murple,Oct 8 2000,59872
2369,"Ayahuasca[method]oral[form]tea,Salvia divinorum[method]smoked[amount]0.5 joints/cigs[form]leaves",,,,,Strong,,Big Guns,Murple,Oct 8 2000,21445
2370,"Ayahuasca[method]oral[amount]3 oz,Nitrous Oxide[method]inhaled[amount]3 carts.",,,,,Strong,,The Caviar of Psychedelics?,Murple,Oct 11 2001,10663
2371,Cacti[method]oral[amount]100 g[form]dried,,,,,Strong,,Easter Cactus Resurrection,Murple,Jul 13 2000,15436
2372,"Harmala Alkaloids,Mimosa spp.,Syrian Rue[method]oral[amount]1 Tbsp[form]seeds,Voacanga africana",,,,,Medium,,Ayahuasca Dreams,Murple,Sep 25 2001,17727
2373,"Cacti[method]oral[form]extract,MDMA[method]oral[amount]0.5 tablets[form]pill / tablet,Stimulants",,,,,Medium,,Pedro and Adam Go Raving,Murple,Jul 13 2000,19827
2374,"Cacti[method]oral[amount]50 g[form]extract,Harmala Alkaloids,Syrian Rue[method]oral[amount]0.75 Tbsp[form]extract",,,,,Medium,,San Pedro Rave,Murple,Oct 11 2001,37728
2375,"1,4-Butanediol[method]oral[amount]2.5 ml[form]liquid,Cacti[method]oral[amount]65 g[form]tea,Harmala Alkaloids,Syrian Rue[method]oral[amount]1 capsl[form]extract",,,,,Strong,,PedroHuasca,Murple,Jun 25 2001,31019
2376,"DPT[method]insufflated[amount]50 mg[form]powder / crystals,MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,"Number nine, Number nine, Number nine...",Murple,Sep 10 2000,11411
2377,DPT[method]smoked[amount]15 mg[form]powder / crystals,,,,,Medium,,Smoking DPT HCl,Murple,Sep 10 2000,12723
2378,DPT[method]smoked[amount]30 mg[form]powder / crystals,,,,,Light,,Second Try Smoking the HCl,Murple,Sep 10 2000,12094
2379,"Benzodiazepines,Cannabis,Pharms - Diazepam[method]oral[amount]10 mg[form]pill / tablet",,,,,Light,,Valium Log,Murple,Sep 9 2000,171137
2380,DPT[method]insufflated[amount]50 mg[form]powder / crystals,,,,,Medium,,Centuries Younger,Murple,Sep 10 2000,12446
2381,"Cannabis[method]smoked[amount]1 hit[form]dried,Pharms - Propoxyphene[method]oral[amount]125 mg[form]pill / tablet",,,,,Light,,An Even Synergy,Murple,Oct 7 2001,45893
2382,"Ketamine[method]insufflated[amount]25 mg[form]powder / crystals,NMDA Antagonists",,,,,Medium,,Ketamine Log,Murple,Nov 20 2000,41593
2383,"DPT[method]oral[amount]50 mg[form]powder / crystals,Harmala Alkaloids[method]oral[amount]100 mg[form]powder / crystals",,,,,Medium,,PropylHuasca,Murple,Nov 20 2000,23705
2384,DPT[method]insufflated[amount]50 mg[form]powder / crystals,,,,,Light,,A Walk in the Park,Murple,Jul 13 2000,9071
2385,"DPT[amount]25 mg,GHB,LSD[method]oral[amount]1 hit[form]blotter / tab",,,,,Strong,,10 Year Anniversary,Murple,Aug 30 2001,50777
2386,5-MeO-DiPT[method]oral[amount]6.0 mg[form]powder / crystals,,,,,Light,,First Fox-Chase,Murple,Oct 8 2000,24128
2387,5-MeO-DiPT[method]oral[amount]5.5 mg[form]powder / crystals,,,,,Medium,,Beginning To See the Nasty Side,Murple,Jul 13 2000,9013
2388,5-MeO-DiPT[method]smoked[amount]6.0 mg[form]freebase,,,,,Medium,,Freebase Experiments,Murple,Oct 13 2000,17244
2389,5-MeO-DiPT[method]insufflated[amount]3.0 mg[form]powder / crystals,,,,,Medium,,Another Experimental Route,Murple,Oct 8 2000,17751
2390,"Benzodiazepines,Pharmaceuticals,Pharms - Alprazolam[method]oral[amount]0.5 mg[form]capsule",,,,,Light,,Alprazolam Log,Murple,Jul 13 2000,56985
2391,"2C-B[method]oral[amount]7.5 mg[form]pill / tablet,2C-T-2[method]oral[amount]4.0 mg[form]pill / tablet,MDMA[method]oral[amount]0.5 tablets[form]pill / tablet,Phenethylamine,Stimulants",,,,,Medium,,Phen Phun,Murple,Feb 16 2001,20896
2392,"5-MeO-DiPT[method]oral[amount]5.0 mg[form]capsule,GHB[method]oral[amount]2.5 g[form]liquid",,,,,Medium,,Flying Foxes,Murple,Jul 1 2001,42652
2393,Piperazines[method]oral[amount]125 mg[form]powder / crystals,,,,,Medium,,Pie Tasting,Murple,Jul 13 2000,43711
2394,"GHB[method]oral[amount]2.5 mg[form]liquid,Piperazines[method]oral[amount]110 mg[form]capsule",,,,,Medium,,A Trip to ToxiCity,Murple,Jul 13 2000,58012
2395,"Benzodiazepines,Ketamine[method]insufflated[amount]30 mg[form]powder / crystals,NMDA Antagonists,Pharmaceuticals,Pharms - Alprazolam[method]oral[amount]1.0 mg[form]pill / tablet",,,,,Medium,,Telazol Analogue,Murple,Jul 13 2000,26754
2396,"MDMA[method]oral,Stimulants",,,,,Medium,,Crash Experience,SeptoR,Oct 14 2000,8832
2398,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,Onset Anxiety,SeptoR,Oct 9 2000,3332
2401,"2C-T-7[method]insufflated[amount]8.0 mg[form]powder / crystals,MDMA[method]oral[amount]1 tablet[form]pill / tablet,Phenethylamine,Stimulants",,,,,Medium,,Could Be Too Much For A Rave,Neural Shock,Sep 16 2000,7930
2403,"2C-T-7[method]insufflated[amount]6.0 mg[form]capsule,Phenethylamine",,,,,Medium,,"first hell, then heaven",Kjuang,Oct 3 2000,10041
2407,"Harmala Alkaloids,Passion Flower[method]smoked[amount]0.5 tsp",,,,,Light,,Passionless Flower,Boy George,Sep 12 2000,55261
2409,Nutmeg[method]smoked,,,,,No Effect,,Don't Smoke It,nutmeg,Sep 25 2001,4887
2413,"MDMA[method]oral[form]pill / tablet,Stimulants",,,,,Medium,,The Down Side,JP,Oct 14 2000,16185
2415,GHB[method]oral[form]liquid,,,,,Medium,,What Was I Thinking?,Anonymous,Oct 23 2000,22318
2416,Cannabis[method]smoked,,,,,Strong,,Pot? or Something Toxic?,J,Oct 4 2001,27585
2419,"2C-T-7[method]oral[amount]25 mg[form]powder / crystals,Phenethylamine,Piperazines[method]oral[amount]250 mg[form]pill / tablet",,,,,Light,,"2C-T-7, Two Guys, Serzone & Earthquakes",jeffguy,Oct 8 2000,13406
2422,Alcohol,,,,,Medium,,1st Time Drunk,Doomah,Jul 16 2000,33234
2423,"1,4-Butanediol[method]oral[form]capsule",,,,,Medium,,A Multifaceted Substance,Dazs,Jul 31 2000,27284
2427,"MDMA[method]oral[amount]0.25 tablets[form]pill / tablet,Stimulants",,,,,Medium,,Ecstasy Crash Experience,Dave,Feb 15 2001,8992
2433,Salvia divinorum[method]smoked[amount]4 hits[form]dried,,,,,Medium,,Epiphanies of Space/Time Symbiosis,sungod,Oct 7 2001,7030
2434,"2C-T-7[method]oral[amount]25 mg[form]powder / crystals,Phenethylamine",,,,,Medium,,The Most Visual compound In the World,cellarheat,Sep 13 2000,3392
2438,"Pharmaceuticals,Pharms - Sildenafil[method]oral[amount]1 tablet[form]pill / tablet",,,,,Light,,Viagara....an Aphrodisiac?,Shrooms,Oct 14 2000,42263
2440,Methamphetamine[method]smoked[amount]0.75 g[form]powder / crystals,,,,,Medium,,ROCKED! All Week Long,Half Dead,Sep 9 2000,37567
2444,Lotus/Lily[form]dried,,,,,Light,,The Lotus Eater Dines Alone,Catfish Rivers,Jul 14 2000,54798
2445,"MDMA,Stimulants",,,,,Medium,,"Disintegration, Anxiety, & Meltdown",anonfrog,Jul 13 2000,35325
2454,Nutmeg[method]oral[amount]1 nuts,,,,,Medium,,Nutmeg Euphoria When Used Right,Adam H.,Nov 20 2000,23429
2457,Nutmeg[method]oral[amount]1.8 oz[form]tea,,,,,Medium,,Bad Experience,Lillas J,Oct 4 2001,13284
2458,Calamus[method]oral[amount]4 in[form]roots,,,,,Light,,Foul Tasting Stimulant,Donald Curmudgeon,Jul 15 2000,13007
2459,Calamus[method]oral[form]tea,,,,,Light,,"Vomit, Vomit, Vomit",J. Richardson,Jul 15 2000,19423
2460,Calamus[method]oral[amount]7 in[form]roots,,,,,Light,,Mild Feverish State,G. Braun,Jul 15 2000,20509
2461,Calamus[method]oral[amount]8 in[form]roots,,,,,Light,,Personal Stories,Anonymous,Jul 15 2000,28951
2462,Damiana[method]smoked[form]dried,,,,,Light,,Mildly Stoned,Osiris,Jul 15 2000,12227
2463,"LSD,Pharmaceuticals,Pharms - Flunitrazepam[method]oral[form]pill / tablet",,,,,Medium,,My Life with Rohypnol,Socks,Jul 15 2000,73362
2467,"2C-T-7[method]insufflated[amount]25 mg[form]powder / crystals,Mushrooms[method]oral[amount]3.5 g[form]dried,Phenethylamine",,,,,Strong,,A Telepathic Combo,gryndil,Oct 10 2000,24276
2468,LSD[method]oral[amount]1 hit,,,,,Medium,,Touching the Sky with my Mind,Glow,Feb 3 2001,8143
2471,Betel Nut[method]oral[amount]3[form]fresh,,,,,Medium,,A Fun but Short-Lived Ride,Daikon Dan,Jul 16 2000,56746
2480,"MDMA,Stimulants",,,,,Medium,,Chest Pains; Don't Take Five,John,Sep 10 2000,9576
2481,"Heroin,Opiates",,,,,Strong,,My Friend Harry,Will,Sep 11 2000,235612
2485,"MDMA,PMA,Stimulants",,,,,Medium,,Norwegian Teenager Dies After Taking Ecstasy,Filijokus,Sep 19 2000,35147
2487,"2C-T-7[method]oral[amount]30 mg[form]powder / crystals,Phenethylamine",,,,,Strong,,Experience with 2C-T-7,Shiva,Jul 17 2000,7052
2488,4-AcO-DiPT[method]oral[amount]30 mg[form]powder / crystals,,,,,Strong,,Evicting the Entity,Trey,Jul 17 2000,33859
2489,"2C-T-7[method]insufflated[amount]35 mg[form]powder / crystals,Phenethylamine",,,,,Strong,,What an Experience,Lorenzo,Oct 6 2000,9386
2495,"DOM[method]oral[amount]10 mg[form]powder / crystals,GHB[method]oral[amount]2.5 g[form]liquid,MDA[method]oral[amount]150 mg[form]pill / tablet",,,,,Medium,,The Fantastic World of DOM,Seðor Coconut,Sep 10 2000,20482
2496,Brugmansia[method]oral[amount]350 ml[form]tea,,,,,Strong,,How to Make Trumpet Tea Right,BA$E,Oct 4 2000,48841
2497,Amanitas[method]smoked[amount]1 bowl[form]ground / crushed,,,,,Medium,,Smokin' shrooms,Catfish Rivers,Sep 8 2000,19818
2498,AMT[method]oral[form]powder / crystals,,,,,Strong,,Fizzing Popping Sound,Drizzle,Sep 8 2000,11032
2502,Methamphetamine[method]insufflated,,,,,Medium,,Who Wants to be Awake All Night?,Squid,Oct 7 2000,18458
2503,Ether[method]inhaled[form]liquid,,,,,Light,,The Ultimate Inhalant,Eugene,Oct 7 2000,70345
2505,"Amphetamines[method]oral[amount]120 mg,Stimulants",,,,,Medium,,Dependence is a Bitch,Anonymous,Sep 8 2000,117932
2511,"Codeine[method]oral,Opiates",,,,,Medium,,Countering Adverse Effect of Codeine,Batman,Sep 8 2000,72016
2516,LSD[method]oral[form]liquid,,,,,Strong,,Merging with the Fourth Dimension,J,Oct 7 2000,3410
2517,DXM[method]oral[form]liquid,,,,,Medium,,Persistent Visuals 2 Months Later,Mistergod,Mar 1 2001,11416
2519,Chocolate[method]oral[amount]80 oz[form]cookie / food,,,,,No Effect,,Mmm...Chocolate,Lixity,Feb 27 2001,75349
2530,Caffeine[method]oral[form]liquid,,,,,Strong,,An Almost Dangerous Amount of Caffeine,Amber_Method,Aug 19 2001,21543
2531,Caffeine[method]oral[amount]1600 mg[form]pill / tablet,,,,,Medium,,"Shakes, Sweat, Cold, and Anxiety",KC,Sep 8 2000,25013
2532,"DXM,MDMA,Stimulants",,,,,Medium,,Making DXM a Useful Inward Focusing Drug,Anonymous,Aug 19 2001,82962
2535,Cannabis[method]smoked[form]plant material,,,,,Medium,,Close to Heart Attack,Gramma,Aug 4 2000,11359
2538,"Amphetamines[method]insufflated[amount]2.5 mg[form]powder / crystals,Datura[method]oral[amount]0.5 leaves[form]leaves,Pharms - Methylphenidate[method]insufflated[amount]20 mg[form]powder / crystals,Stimulants",,,,,Medium,,Datura,From the Front Yard,Oct 10 2000,32447
2539,"Opiates,Opium[method]smoked[amount]0.25 g",,,,,Medium,,Opium - Op'ed Up,Packetized,Sep 11 2000,64891
2540,"2C-T-7[method]oral[amount]1 tablet[form]capsule,Phenethylamine",,,,,Extreme,,I Almost Died,The Trooper,Oct 3 2000,15429
2549,"DXM,Pharmaceuticals,Pharms - Fluoxetine,SSRIs",,,,,,,DXM+Prozac+THC=Sigma World.,Anonymous,Nov 13 2001,2212
2561,"2C-T-7[method]oral[amount]50 mg[form]powder / crystals,Phenethylamine",,,,,Strong,,Wonderful 2C-T-7,MGSeeds,Sep 13 2000,7047
2564,Caffeine[method]oral[amount]1 cup[form]liquid,,,,,Strong,,Caffeine Psychedelic?,Jsorex,Oct 16 2000,31698
2565,Dimenhydrinate,,,,,Medium,,Trippin on the 4th,LSD,Sep 10 2000,3884
2569,"Amphetamines[method]oral[amount]350 mg[form]pill / tablet,Methamphetamine[method]oral[amount]125 mg[form]powder / crystals,Stimulants",,,,,Strong,,Amphetamine-Induced Psychosis,Lenore,Oct 8 2001,66309
2570,"2C-B[method]oral[amount]25 mg[form]powder / crystals,Phenethylamine",,,,,Medium,,Liquid Visuals,Avery-nub,Sep 16 2000,11716
2575,Alcohol[method]oral,,,,,Medium,,First Time's at Drunkard High,You Know Who,Sep 8 2000,56454
2585,Mushrooms[method]oral[form]dried,,,,,Medium,,The Realization,Mind Head,Nov 6 2001,9751
2592,DXM,,,,,Medium,,Read Before You Try,Satyrical,Oct 19 2001,4201
2594,Cocaine[method]insufflated[form]powder / crystals,,,,,Medium,,Illusion of Perfection,Nicole,Aug 19 2001,16005
2595,Dimenhydrinate[method]oral[amount]600 mg[form]pill / tablet,,,,,Medium,,I Had Gone Crazy,John,Oct 16 2001,5064
2600,Nitrous Oxide,,,,,Medium,,Diving in the Gas of Laughter,Dysfunkt (Gringo V.),Oct 16 2001,15201
2601,"Amphetamines[method]oral[amount]10 mg[form]pill / tablet,Stimulants",,,,,Light,,"Peaceful and Calm, but Seeing Shit",Unicron,Sep 7 2000,28589
2606,"MDMA[method]oral[amount]3 tablets[form]pill / tablet,Stimulants",,,,,Medium,,Crashing Badly,E=(XT)c,Sep 13 2000,8941
2607,"Kava[method]oral[amount]5 capsls[form]tea,St. John's Wort[method]oral[amount]5 capsls[form]tea",,,,,Light,,Relaxing Tea,Hans,Oct 13 2000,29785
2622,Alcohol,,,,,Strong,,More Drunk then I Wanted,Anonymous,Oct 19 2001,27851
2630,Datura[method]oral[amount]seeds[form]tea,,,,,Strong,,Way Not Worth It!,Skahead,Oct 10 2000,10684
2632,"Ketamine,LSD[method]oral[amount]8 hits[form]liquid,MDMA[method]oral[amount]3 tablets[form]pill / tablet,NMDA Antagonists,Stimulants",,,,,Medium,,Only the Strong Survive,Sallys-Pieces,Nov 2 2000,7255
2642,Salvia divinorum[method]smoked[form]extract - 5x,,,,,Medium,,The Furtive Teacher,Frodolives,Nov 6 2001,7389
2643,PCP[method]oral[amount]1[form]capsule,,,,,Medium,,My Ride on White Train,Toasty,Sep 12 2000,92172
2645,"MDMA[method]oral[amount]1 capsl[form]capsule,Stimulants",,,,,Medium,,Crash and Burn,Former User,Oct 23 2000,3001
2646,Methamphetamine[method]insufflated[form]powder / crystals,,,,,Medium,,Why Not,JustMe,Sep 9 2000,20402
2648,Cocaine,,,,,,,The White Lady Who Seduces And Traps...,Pablo,Nov 18 2001,659
2651,Cannabis[method]smoked[form]plant material,,,,,Medium,,Life Changing Experience,Andrew W.,Feb 21 2001,13881
2652,DXM[method]oral[amount]12 oz[form]liquid,,,,,Medium,,Life and Death are Much the Same,Corey,Mar 1 2001,11079
2653,"Chlorpheniramine Maleate,DXM[method]oral[form]liquid",,,,,Medium,,The Nightmare of Coricidin,Anonymous,Aug 3 2000,71808
2655,GHB[method]oral[form]liquid,,,,,Medium,,Frequent Flyer,ELM,Aug 4 2000,11990
2656,"LSD[method]oral[amount]1 hit,MDMA[method]oral[amount]2 tablets[form]pill / tablet,Stimulants",,,,,Strong,,What's Happening?,Meown,Nov 9 2001,16490
2658,MDA[method]oral,,,,,Medium,,A Pleasingly Different Trip,Doctor Strange,Sep 11 2000,33237
2661,Dimenhydrinate,,,,,Medium,,Voices,rose,Nov 13 2001,14608
2666,Cocaine[method]insufflated[form]powder / crystals,,,,,Medium,,She Don't Lie,Kelly,Nov 9 2001,45905
2668,5-MeO-DiPT[method]oral[amount]14 mg[form]capsule,,,,,Medium,,5-MeO-DiPT Dee Doodah!,Catfish Rivers,Oct 8 2000,9672
2671,Salvia divinorum[method]smoked[amount]1 hit[form]leaves,,,,,Strong,,An Incredible yet Terrifying Experience,Adam,Nov 9 2001,11009
2672,"Cannabis,MDMA[method]oral[amount]1 tablet,Stimulants",,,,,Medium,,Not As Short As They Say,Anonymous,Nov 29 2001,7902
2673,Cannabis[method]smoked[form]plant material,,,,,,,Weed Rocks,Anonymous,Nov 24 2001,44
2677,Cannabis[method]smoked[amount]2 hits[form]plant material,,,,,Strong,,Palm Trees,k,Nov 24 2001,7953
2679,Salvia divinorum[method]smoked[amount]1.5 hits[form]dried,,,,,Medium,,"4D Deception (My Life, Apparently)",Kathleen,Nov 13 2001,19601
2682,DXM[method]oral[amount]2 Tbsp[form]powder / crystals,,,,,Strong,,Third Time's A Charm,dork,Nov 27 2001,50880
2683,Tobacco,,,,,Strong,,I Need a Smoke!,Narcosys,Nov 24 2001,74020
2684,,,,,,Medium,,,,,
2686,H.B. Woodrose[method]oral[amount]5 seeds[form]ground / crushed,,,,,Light,,More Stimulating than Hallucinating,Psychedelic Sunshine,Oct 5 2000,65840
2690,LSD[method]oral[amount]6 hits[form]liquid,,,,,Medium,,Mind-Blowingly Intense Out of Body Experience,Ched,Feb 3 2001,31361
2691,"Codeine,Hydromorphone,Opiates,Opioids",,,,,Medium,,The Most Intense Pain Reliever I Ever Took,Eric B.,Sep 9 2000,41635
2694,Salvia divinorum[method]smoked[amount]1.0 g[form]dried,,,,,Medium,,"Not Very Potent, Until I Fell Asleep",slice,Nov 13 2001,8022
2695,DXM[method]oral[amount]750 mg[form]liquid,,,,,Strong,,Predestined Journey,Happyman,Nov 28 2001,3339
2699,"Cannabis[method]oral[form]cookie / food,MDMA[method]oral[amount]125 mg,Pharmaceuticals,Pharms - Sildenafil[method]oral[amount]40 mg[form]pill / tablet,Stimulants",,,,,Medium,,Tantric Combo,LingamYoni,Oct 5 2000,55184
2701,Dimenhydrinate[method]oral[amount]600 mg[form]pill / tablet,,,,,Medium,,I Shouldn't Have Taken It All At Once,Rochelle J.,Nov 28 2001,25242
2702,"Cannabis[method]smoked[amount]2 hits[form]plant material,Nitrous Oxide[method]inhaled[amount]2 hits[form]gas",,,,,Medium,,Falling Out of Reality,Blake,Nov 28 2001,9402
2707,Cannabis[method]smoked[amount]3 hits[form]plant material,,,,,Medium,,A Quiet Smoker,Me,Mar 5 2001,10022
2708,DXM[method]oral[amount]600 ug[form]capsule,,,,,Medium,,Tucson Trippin',travis smith,Dec 7 2001,17155
2710,Nutmeg[method]oral[amount]25 g[form]ground / crushed,,,,,Medium,,I'd Give Nutmeg a Thumbs Up,Timothy,Nov 28 2001,144978
2711,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Strong,,A Bad E Trip and It Hasn't Been the Same,Clubhead,Oct 7 2000,5953
2712,"2C-T-7[method]oral[amount]50 mg[form]powder / crystals,Phenethylamine",,,,,Strong,,Definitely a Special Psychedelic,Morninggloryseed,Oct 3 2000,19186
2714,Cocaine,,,,,Medium,,Coke......hmmmm....,indigo,Nov 23 2001,14235
2717,PCP,,,,,Medium,,PCP back in the day,legofeel,Aug 9 2000,79406
2718,Absinthe[method]oral[form]liquid,,,,,Light,,A Brief Clarification on Absinthe,T.A.B.,Sep 7 2000,23732
2719,Cannabis[method]smoked[amount]5 hits[form]plant material,,,,,Strong,,Seeing the Mind,comrade,Nov 28 2001,8012
2721,Ephedrine[method]oral[amount]4 tablets[form]pill / tablet,,,,,Medium,,No Map and a Hundred Dirt Roads,Saxy,Nov 24 2001,19408
2724,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Medium,,Long lasting liberation,telex,Oct 27 2000,4544
